operation,datastructure,listSize,seed,iteration,runcount,totaltime,avgtime
DE,tree,10,123,40,5,0.5052468999999999,0.10104938
DE,tree,10,123,41,5,0.5000344,0.10000687999999999
DE,tree,10,123,42,5,0.5159762,0.10319524
DE,tree,10,123,43,5,0.5125897,0.10251794
DE,tree,10,123,44,5,0.5092966999999999,0.10185933999999999
DE,tree,10,123,45,5,0.5135143,0.10270285999999999
DE,tree,10,123,46,5,0.501446,0.1002892
DE,tree,10,123,47,5,0.5114211,0.10228422
DE,tree,10,123,48,5,0.5044883,0.10089766
DE,tree,10,123,49,5,0.496374,0.0992748
DE,tree,10,123,50,5,0.5018087,0.10036174
DE,tree,10,123,51,5,0.5142116999999999,0.10284233999999999
DE,tree,10,123,52,5,0.5216179999999999,0.10432359999999999
DE,tree,10,123,53,5,0.4989468,0.09978936000000001
DE,tree,10,123,54,5,0.5220201,0.10440402
DE,tree,10,123,55,5,0.5134067999999999,0.10268135999999999
DE,tree,10,123,56,5,0.5144243,0.10288486
DE,tree,10,123,57,5,0.5066404,0.10132808
DE,tree,10,123,58,5,0.5099834000000001,0.10199668000000002
DE,tree,10,123,59,5,0.5085496,0.10170992000000001
DE,tree,10,123,60,5,0.4918999,0.09837998
DE,tree,10,123,61,5,0.5058906000000001,0.10117812000000001
DE,tree,10,123,62,5,0.494655,0.098931
DE,tree,10,123,63,5,0.5037104,0.10074208
DE,tree,10,123,64,5,0.5198232,0.10396464000000001
DE,tree,10,123,65,5,0.5034365,0.1006873
DE,tree,10,123,66,5,0.5114425,0.1022885
DE,tree,10,123,67,5,0.5132478,0.10264956
DE,tree,10,123,68,5,0.5060983000000001,0.10121966000000002
DE,tree,10,123,69,5,0.5273895,0.10547789999999999
DE,tree,10,123,70,5,0.5121447,0.10242894
DE,tree,10,123,71,5,0.5276750000000001,0.10553500000000002
DE,tree,10,123,72,5,0.5300587999999999,0.10601175999999998
DE,tree,10,123,73,5,0.5291570999999999,0.10583141999999998
DE,tree,10,123,74,5,0.5455039,0.10910078000000001
DE,tree,10,123,75,5,0.5437953999999999,0.10875907999999998
DE,tree,10,123,76,5,0.5451762,0.10903524
DE,tree,10,123,77,5,0.5485143,0.10970286
DE,tree,10,123,78,5,0.5458156,0.10916311999999999
DE,tree,10,123,79,5,0.5390244,0.10780487999999999
DE,tree,10,123,80,5,0.5462093,0.10924186
DE,tree,10,123,81,5,0.5307782,0.10615564
DE,tree,10,123,82,5,0.5338936,0.10677872
DE,tree,10,123,83,5,0.5397134,0.10794268
DE,tree,10,123,84,5,0.542539,0.1085078
DE,tree,10,123,85,5,0.5371201999999999,0.10742403999999998
DE,tree,10,123,86,5,0.5386522,0.10773044000000001
DE,tree,10,123,87,5,0.5350208000000001,0.10700416000000001
DE,tree,10,123,88,5,0.5317145,0.10634289999999999
DE,tree,10,123,89,5,0.5479701,0.10959402
DE,tree,10,123,90,5,0.5414597,0.10829194
DE,tree,10,123,91,5,0.5471176,0.10942352
DE,tree,10,123,92,5,0.5369509,0.10739018
DE,tree,10,123,93,5,0.5325214,0.10650428
DE,tree,10,123,94,5,0.5455,0.1091
DE,tree,10,123,95,5,0.5366248,0.10732496
DE,tree,10,123,96,5,0.5356887,0.10713774000000001
DE,tree,10,123,97,5,0.5409078,0.10818156000000001
DE,tree,10,123,98,5,0.5458858999999999,0.10917717999999998
DE,tree,10,123,99,5,0.5326997,0.10653994
DE,tree,10,123,100,5,0.5384308999999999,0.10768617999999999
DE,tree,10,123,101,5,0.5436804,0.10873607999999998
DE,tree,10,123,102,5,0.5438193,0.10876386
DE,tree,10,123,103,5,0.5410332,0.10820663999999999
DE,tree,10,123,104,5,0.5283624,0.10567248
DE,tree,10,123,105,5,0.5239861,0.10479722
DE,tree,10,123,106,5,0.5293483,0.10586966
DE,tree,10,123,107,5,0.528172,0.10563439999999999
DE,tree,10,123,108,5,0.5296761,0.10593522
DE,tree,10,123,109,5,0.5286187,0.10572374
DE,tree,10,123,110,5,0.5191513999999999,0.10383027999999998
DE,tree,10,123,111,5,0.5397424000000001,0.10794848000000001
DE,tree,10,123,112,5,0.5190834,0.10381668
DE,tree,10,123,113,5,0.5290741999999999,0.10581484
DE,tree,10,123,114,5,0.5133012,0.10266024
DE,tree,10,123,115,5,0.5283793,0.10567586
DE,tree,10,123,116,5,0.5017389,0.10034778
DE,tree,10,123,117,5,0.5038275,0.1007655
DE,tree,10,123,118,5,0.5107492,0.10214984
DE,tree,10,123,119,5,0.5155419,0.10310838
DE,tree,10,123,120,5,0.5060902,0.10121804000000001
DE,tree,10,123,121,5,0.5041228999999999,0.10082457999999998
DE,tree,10,123,122,5,0.5145816000000001,0.10291632000000002
DE,tree,10,123,123,5,0.5117975,0.1023595
DE,tree,10,123,124,5,0.5202072,0.10404144
DE,tree,10,123,125,5,0.5184142,0.10368284000000001
DE,tree,10,123,126,5,0.5179834,0.10359668
DE,tree,10,123,127,5,0.5126092,0.10252184
DE,tree,10,123,128,5,0.5139211,0.10278422000000001
DE,tree,10,123,129,5,0.5263498,0.10526996
DE,tree,10,123,130,5,0.5230066,0.10460132
DE,tree,10,123,131,5,0.5255958000000001,0.10511916000000002
DE,tree,10,123,132,5,0.5217505,0.1043501
DE,tree,10,123,133,5,0.5263854,0.10527708
DE,tree,10,123,134,5,0.5285858999999999,0.10571718
DE,tree,10,123,135,5,0.5184971,0.10369942000000001
DE,tree,10,123,136,5,0.5220583,0.10441165999999999
DE,tree,10,123,137,5,0.517302,0.10346040000000001
DE,tree,10,123,138,5,0.5353859999999999,0.10707719999999998
DE,tree,10,123,139,5,0.5172394,0.10344788
DE,tree,10,123,140,5,0.5223603,0.10447206
DE,tree,10,123,141,5,0.5382602999999999,0.10765205999999998
DE,tree,10,123,142,5,0.5257807000000001,0.10515614000000002
DE,tree,10,123,143,5,0.5231489,0.10462978
DE,tree,10,123,144,5,0.5281932,0.10563864
DE,tree,10,123,145,5,0.5273300999999999,0.10546601999999998
DE,tree,10,123,146,5,0.5191668,0.10383336000000001
DE,tree,10,123,147,5,0.535873,0.10717460000000001
DE,tree,10,123,148,5,0.5065989,0.10131978
DE,tree,10,123,149,5,0.5188981,0.10377962
DE,tree,10,123,150,5,0.5225238,0.10450476
DE,tree,10,123,151,5,0.5240905,0.1048181
DE,tree,10,123,152,5,0.5330381,0.10660761999999999
DE,tree,10,123,153,5,0.5233205999999999,0.10466411999999999
DE,tree,10,123,154,5,0.5185517000000001,0.10371034000000001
DE,tree,10,123,155,5,0.5345024,0.10690048
DE,tree,10,123,156,5,0.5337810000000001,0.10675620000000001
DE,tree,10,123,157,5,0.5267461,0.10534922
DE,tree,10,123,158,5,0.5128484,0.10256968
DE,tree,10,123,159,5,0.5220779,0.10441558
DE,tree,10,123,160,5,0.5359921999999999,0.10719843999999998
DE,tree,10,123,161,5,0.5315236,0.10630471999999999
DE,tree,10,123,162,5,0.5227354000000001,0.10454708000000001
DE,tree,10,123,163,5,0.5332366000000001,0.10664732000000002
DE,tree,10,123,164,5,0.5296144,0.10592288000000001
DE,tree,10,123,165,5,0.5249972,0.10499944000000001
DE,tree,10,123,166,5,0.5275318,0.10550636
DE,tree,10,123,167,5,0.5267657,0.10535314
DE,tree,10,123,168,5,0.5264586,0.10529172
DE,tree,10,123,169,5,0.5279915,0.10559829999999999
DE,tree,10,123,170,5,0.5326488,0.10652976
DE,tree,10,123,171,5,0.5370543999999999,0.10741087999999999
DE,tree,10,123,172,5,0.5235075,0.1047015
DE,tree,10,123,173,5,0.5307264,0.10614528000000001
DE,tree,10,123,174,5,0.5383467,0.10766933999999999
DE,tree,10,123,175,5,0.5285944,0.10571888
DE,tree,10,123,176,5,0.5350984000000001,0.10701968000000002
DE,tree,10,123,177,5,0.5299587,0.10599174
DE,tree,10,123,178,5,0.5351843000000001,0.10703686000000001
DE,tree,10,123,179,5,0.5342178,0.10684355999999999
DE,tree,10,123,180,5,0.5428826,0.10857652
DE,tree,10,123,181,5,0.5406059,0.10812118
DE,tree,10,123,182,5,0.5396428,0.10792855999999999
DE,tree,10,123,183,5,0.5390573,0.10781146
DE,tree,10,123,184,5,0.5305756,0.10611512000000001
DE,tree,10,123,185,5,0.5297899,0.10595798000000001
DE,tree,10,123,186,5,0.5425034,0.10850067999999999
DE,tree,10,123,187,5,0.5338727999999999,0.10677455999999999
DE,tree,10,123,188,5,0.5447301,0.10894602
DE,tree,10,123,189,5,0.5421912,0.10843823999999999
DE,tree,10,123,190,5,0.5314729,0.10629458
DE,tree,10,123,191,5,0.5376465,0.10752930000000001
DE,tree,10,123,192,5,0.5392846,0.10785692
DE,tree,10,123,193,5,0.535412,0.1070824
DE,tree,10,123,194,5,0.5303966,0.10607932
DE,tree,10,123,195,5,0.526224,0.1052448
DE,tree,10,123,196,5,0.5494762,0.10989523999999999
DE,tree,10,123,197,5,0.5474299,0.10948598000000001
DE,tree,10,123,198,5,0.5358508,0.10717015999999999
DE,tree,10,123,199,5,0.5421638,0.10843275999999999
DE,linkedlist,1000,333,0,5,0.6456609,0.12913217999999999
DE,linkedlist,1000,333,1,5,0.7188194,0.14376388
DE,linkedlist,1000,333,2,5,0.6166119000000001,0.12332238000000002
DE,linkedlist,1000,333,3,5,0.6239089,0.12478178
DE,linkedlist,1000,333,4,5,0.6482340999999999,0.12964682
DE,linkedlist,1000,333,5,5,0.6480131,0.12960262
DE,linkedlist,1000,333,6,5,0.6606936999999999,0.13213873999999998
DE,linkedlist,1000,333,7,5,0.6781799,0.13563598
DE,linkedlist,1000,333,8,5,0.6449639,0.12899278
DE,linkedlist,1000,333,9,5,0.6637843999999999,0.13275688
DE,linkedlist,1000,333,10,5,0.6438531,0.12877062
DE,linkedlist,1000,333,11,5,0.6269335,0.12538670000000002
DE,linkedlist,1000,333,12,5,0.6410032,0.12820064
DE,linkedlist,1000,333,13,5,0.6641809000000001,0.13283618000000003
DE,linkedlist,1000,333,14,5,0.6438923000000001,0.12877846
DE,linkedlist,1000,333,15,5,0.6436027,0.12872054
DE,linkedlist,1000,333,16,5,0.6460413,0.12920826000000002
DE,linkedlist,1000,333,17,5,0.6454462,0.12908924
DE,linkedlist,1000,333,18,5,0.632261,0.1264522
DE,linkedlist,1000,333,19,5,0.6279598,0.12559196
DE,linkedlist,1000,333,20,5,0.6571913,0.13143826
DE,linkedlist,1000,333,21,5,0.6485793000000001,0.12971586000000002
DE,linkedlist,1000,333,22,5,0.6601078,0.13202156
DE,linkedlist,1000,333,23,5,0.6239627000000001,0.12479254000000002
DE,linkedlist,1000,333,24,5,0.6640659,0.13281318
DE,linkedlist,1000,333,25,5,0.6384411999999999,0.12768823999999998
DE,linkedlist,1000,333,26,5,0.6530057,0.13060114
DE,linkedlist,1000,333,27,5,0.6346428,0.12692856
DE,linkedlist,1000,333,28,5,0.6286958999999999,0.12573917999999998
DE,linkedlist,1000,333,29,5,0.6390954,0.12781908
DE,linkedlist,1000,333,30,5,0.6301672,0.12603344
DE,linkedlist,1000,333,31,5,0.6346116,0.12692232
DE,linkedlist,1000,333,32,5,0.6353259,0.12706518
DE,linkedlist,1000,333,33,5,0.6498618,0.12997236
DE,linkedlist,1000,333,34,5,0.662903,0.1325806
DE,linkedlist,1000,333,35,5,0.6801052000000001,0.13602104
DE,linkedlist,1000,333,36,5,0.6402306999999999,0.12804613999999997
DE,linkedlist,1000,333,37,5,0.6504666,0.13009332
DE,linkedlist,1000,333,38,5,0.6472662,0.12945324
DE,linkedlist,1000,333,39,5,0.6233316999999999,0.12466633999999999
DE,linkedlist,1000,333,40,5,0.633366,0.12667319999999999
DE,linkedlist,1000,333,41,5,0.7153362,0.14306723999999998
DE,linkedlist,1000,333,42,5,0.634884,0.1269768
DE,linkedlist,1000,333,43,5,0.650066,0.1300132
DE,linkedlist,1000,333,44,5,0.6412781999999999,0.12825563999999998
DE,linkedlist,1000,333,45,5,0.6422933000000001,0.12845866
DE,linkedlist,1000,333,46,5,0.6355212000000001,0.12710424000000003
DE,linkedlist,1000,333,47,5,0.6368053,0.12736106
DE,linkedlist,1000,333,48,5,0.6564694,0.13129388
DE,linkedlist,1000,333,49,5,0.6380085,0.12760169999999998
DE,linkedlist,10000,1,0,5,6.1630482,1.2326096400000002
DE,linkedlist,10000,1,1,5,6.2178597,1.24357194
DE,linkedlist,10000,1,2,5,6.2052967,1.24105934
DE,linkedlist,10000,1,3,5,6.2077881,1.24155762
DE,linkedlist,10000,1,4,5,6.1615244,1.23230488
DE,linkedlist,10000,1,5,5,6.254527899999999,1.25090558
DE,linkedlist,10000,1,6,5,6.199500400000001,1.2399000800000002
DE,linkedlist,10000,1,7,5,6.0518556,1.21037112
DE,linkedlist,10000,1,8,5,6.0988193,1.21976386
DE,linkedlist,10000,1,9,5,6.0699423,1.21398846
DE,linkedlist,500,666,0,5,0.5961796,0.11923592000000001
DE,linkedlist,500,666,1,5,0.5881943000000001,0.11763886000000001
DE,linkedlist,500,666,2,5,0.6262397,0.12524794
DE,linkedlist,500,666,3,5,0.5878471,0.11756942
DE,linkedlist,500,666,4,5,0.6176212,0.12352424
DE,linkedlist,500,666,5,5,0.6208497,0.12416993999999999
DE,linkedlist,500,666,6,5,0.6673344,0.13346688
DE,linkedlist,500,666,7,5,0.5991915999999999,0.11983831999999998
DE,linkedlist,500,666,8,5,0.6006094,0.12012187999999999
DE,linkedlist,500,666,9,5,0.5710637,0.11421274
DE,linkedlist,500,666,10,5,0.6280021,0.12560042
DE,linkedlist,500,666,11,5,0.6055591,0.12111182000000001
DE,linkedlist,500,666,12,5,0.5929987999999999,0.11859975999999998
DE,linkedlist,500,666,13,5,0.5798529,0.11597058
DE,linkedlist,500,666,14,5,0.5955517,0.11911034000000001
DE,linkedlist,500,666,15,5,0.6156662,0.12313324
DE,linkedlist,500,666,16,5,0.620024,0.1240048
DE,linkedlist,500,666,17,5,0.6396197,0.12792394
DE,linkedlist,500,666,18,5,0.6217847,0.12435694
DE,linkedlist,500,666,19,5,0.6296434000000001,0.12592868000000002
DE,linkedlist,500,666,20,5,0.5998393,0.11996786
DE,linkedlist,500,666,21,5,0.6133393,0.12266786
DE,linkedlist,500,666,22,5,0.6298279999999999,0.12596559999999998
DE,linkedlist,500,666,23,5,0.6562523,0.13125046
DE,linkedlist,500,666,24,5,0.6653458,0.13306916
DE,linkedlist,500,666,25,5,0.6462067,0.12924134
DE,linkedlist,500,666,26,5,0.6654570000000001,0.13309140000000003
DE,linkedlist,500,666,27,5,0.6277942999999999,0.12555886
DE,linkedlist,500,666,28,5,0.6397726,0.12795452000000002
DE,linkedlist,500,666,29,5,0.6395255,0.1279051
DE,linkedlist,500,666,30,5,0.6253361,0.12506721999999998
DE,linkedlist,500,666,31,5,0.6363004999999999,0.1272601
DE,linkedlist,500,666,32,5,0.6496654999999999,0.12993309999999997
DE,linkedlist,500,666,33,5,0.6083683,0.12167365999999999
DE,linkedlist,500,666,34,5,0.6535078,0.13070156
DE,linkedlist,500,666,35,5,0.6394403,0.12788806
DE,linkedlist,500,666,36,5,0.5950508,0.11901016
DE,linkedlist,500,666,37,5,0.6330083,0.12660166
DE,linkedlist,500,666,38,5,0.6099444,0.12198888000000001
DE,linkedlist,500,666,39,5,0.6439447999999999,0.12878895999999998
DE,linkedlist,500,666,40,5,0.6621752000000001,0.13243504
DE,linkedlist,500,666,41,5,0.620012,0.1240024
DE,linkedlist,500,666,42,5,0.6208674,0.12417347999999999
DE,linkedlist,500,666,43,5,0.6433554,0.12867108
DE,linkedlist,500,666,44,5,0.6592446000000001,0.13184892
DE,linkedlist,500,666,45,5,0.6475811,0.12951622000000002
DE,linkedlist,500,666,46,5,0.6152491999999999,0.12304984
DE,linkedlist,500,666,47,5,0.6271137,0.12542274
DE,linkedlist,500,666,48,5,0.6398033,0.12796066
DE,linkedlist,500,666,49,5,0.6706174,0.13412348000000002
DE,linkedlist,500,666,50,5,0.6231034,0.12462068
DE,linkedlist,500,666,51,5,0.6422549,0.12845098
DE,linkedlist,500,666,52,5,0.6562562999999999,0.13125125999999998
DE,linkedlist,500,666,53,5,0.6401612,0.12803224
DE,linkedlist,500,666,54,5,0.641932,0.12838639999999998
DE,linkedlist,500,666,55,5,0.6380599,0.12761198
DE,linkedlist,500,666,56,5,0.6094951,0.12189902
DE,linkedlist,500,666,57,5,0.6627126999999999,0.13254254
DE,linkedlist,500,666,58,5,0.6230672,0.12461344
DE,linkedlist,500,666,59,5,0.6355053,0.12710106000000002
DE,linkedlist,500,666,60,5,0.643392,0.1286784
DE,linkedlist,500,666,61,5,0.6709182,0.13418364
DE,linkedlist,500,666,62,5,0.6134904999999999,0.12269809999999999
DE,linkedlist,500,666,63,5,0.6368126000000001,0.12736252
DE,linkedlist,500,666,64,5,0.6225561,0.12451121999999999
DE,linkedlist,500,666,65,5,0.6372776,0.12745552
DE,linkedlist,500,666,66,5,0.6219159,0.12438318
DE,linkedlist,500,666,67,5,0.6122107,0.12244214
DE,linkedlist,500,666,68,5,0.6389407,0.12778814
DE,linkedlist,500,666,69,5,0.6002793,0.12005585999999999
DE,linkedlist,500,666,70,5,0.6199169,0.12398338
DE,linkedlist,500,666,71,5,0.6433263,0.12866526
DE,linkedlist,500,666,72,5,0.6258294,0.12516588
DE,linkedlist,500,666,73,5,0.5985878,0.11971756
DE,linkedlist,500,666,74,5,0.6096521,0.12193042000000001
DE,linkedlist,500,666,75,5,0.5978945,0.1195789
DE,linkedlist,500,666,76,5,0.6187811999999999,0.12375623999999999
DE,linkedlist,500,666,77,5,0.6043744,0.12087487999999999
DE,linkedlist,500,666,78,5,0.6003864,0.12007728
DE,linkedlist,500,666,79,5,0.623957,0.1247914
DE,linkedlist,500,666,80,5,0.6001103,0.12002206
DE,linkedlist,500,666,81,5,0.6335964,0.12671928
DE,linkedlist,500,666,82,5,0.6081778,0.12163556
DE,linkedlist,500,666,83,5,0.6060238,0.12120476
DE,linkedlist,500,666,84,5,0.6094831,0.12189662000000001
DE,linkedlist,500,666,85,5,0.5823406999999999,0.11646813999999998
DE,linkedlist,500,666,86,5,0.607522,0.1215044
DE,linkedlist,500,666,87,5,0.5940734000000001,0.11881468000000002
DE,linkedlist,500,666,88,5,0.6370011,0.12740022
DE,linkedlist,500,666,89,5,0.6071888,0.12143775999999999
DE,linkedlist,500,666,90,5,0.6215318999999999,0.12430637999999998
DE,linkedlist,500,666,91,5,0.6527619,0.13055238
DE,linkedlist,500,666,92,5,0.5902718,0.11805436
DE,linkedlist,500,666,93,5,0.6076252,0.12152504
DE,linkedlist,500,666,94,5,0.6225333,0.12450665999999999
DE,linkedlist,500,666,95,5,0.6180922000000001,0.12361844000000002
DE,linkedlist,500,666,96,5,0.6039975000000001,0.12079950000000002
DE,linkedlist,500,666,97,5,0.5772328,0.11544656
DE,linkedlist,500,666,98,5,0.5745596,0.11491191999999999
DE,linkedlist,500,666,99,5,0.6268033999999999,0.12536067999999997
PT,array,50,69,0,5,0.5840645,0.1168129
PT,array,50,69,1,5,0.5138876,0.10277752
PT,array,50,69,2,5,0.4971521,0.09943041999999999
PT,array,50,69,3,5,0.48544000000000004,0.09708800000000001
PT,array,50,69,4,5,0.5165625,0.1033125
PT,array,50,69,5,5,0.5066814000000001,0.10133628000000001
PT,array,50,69,6,5,0.49443499999999996,0.09888699999999999
PT,array,50,69,7,5,0.495571,0.0991142
PT,array,50,69,8,5,0.4994493,0.09988986
PT,array,50,69,9,5,0.5027024,0.10054048
PT,array,50,69,10,5,0.5075398,0.10150796
PT,array,50,69,11,5,0.4861992,0.09723984
PT,array,50,69,12,5,0.49558339999999995,0.09911667999999998
PT,array,50,69,13,5,0.5018497,0.10036993999999999
PT,array,50,69,14,5,0.5011071,0.10022142
PT,array,50,69,15,5,0.4999129,0.09998258
PT,array,50,69,16,5,0.49081869999999994,0.09816373999999999
PT,array,50,69,17,5,0.5041636,0.10083272000000001
PT,array,50,69,18,5,0.5026546999999999,0.10053093999999999
PT,array,50,69,19,5,0.5090034,0.10180068
PT,array,50,69,20,5,0.4924613,0.09849226
PT,array,50,69,21,5,0.4815859,0.09631718
PT,array,50,69,22,5,0.5101203000000001,0.10202406000000001
PT,array,50,69,23,5,0.5043113,0.10086226000000001
PT,array,50,69,24,5,0.4939288,0.09878576
PT,array,50,69,25,5,0.5893529000000001,0.11787058000000002
PT,array,50,69,26,5,0.5075351,0.10150702
PT,array,50,69,27,5,0.4970259,0.09940518000000001
PT,array,50,69,28,5,0.4922317,0.09844634
PT,array,50,69,29,5,0.4900513000000001,0.09801026000000002
PT,array,50,69,30,5,0.4852485,0.0970497
PT,array,50,69,31,5,0.4814602,0.09629204
PT,array,50,69,32,5,0.5014238,0.10028476
PT,array,50,69,33,5,0.4887692,0.09775384000000001
PT,array,50,69,34,5,0.49048899999999995,0.09809779999999999
PT,array,50,69,35,5,0.5019512,0.10039024
PT,array,50,69,36,5,0.504986,0.10099720000000001
PT,array,50,69,37,5,0.5053812,0.10107624
PT,array,50,69,38,5,0.5009661,0.10019322
PT,array,50,69,39,5,0.5016761000000001,0.10033522000000002
PT,array,50,69,40,5,0.5161656,0.10323312
PT,array,50,69,41,5,0.4920696,0.09841392
PT,array,50,69,42,5,0.5183418,0.10366835999999999
PT,array,50,69,43,5,0.5032285,0.10064569999999999
PT,array,50,69,44,5,0.48922099999999996,0.09784419999999999
PT,array,50,69,45,5,0.49283899999999997,0.0985678
PT,array,50,69,46,5,0.488082,0.0976164
PT,array,50,69,47,5,0.49644720000000003,0.09928944
PT,array,50,69,48,5,0.4957394,0.09914788
PT,array,50,69,49,5,0.5029484,0.10058967999999999
PT,array,50,69,50,5,0.5083306,0.10166612
PT,array,50,69,51,5,0.5255313,0.10510626
PT,array,50,69,52,5,0.4906769,0.09813538000000001
PT,array,50,69,53,5,0.4982361,0.09964722000000001
PT,array,50,69,54,5,0.4972949,0.09945898
PT,array,50,69,55,5,0.5041823999999999,0.10083647999999998
PT,array,50,69,56,5,0.505021,0.10100420000000002
PT,array,50,69,57,5,0.5038923000000001,0.10077846000000001
PT,array,50,69,58,5,0.5112935000000001,0.10225870000000001
PT,array,50,69,59,5,0.4940614,0.09881228
PT,array,50,69,60,5,0.49422,0.098844
PT,array,50,69,61,5,0.5022799,0.10045598
PT,array,50,69,62,5,0.4927809,0.09855618000000001
PT,array,50,69,63,5,0.504932,0.1009864
PT,array,50,69,64,5,0.5165299999999999,0.10330599999999998
PT,array,50,69,65,5,0.5162345,0.1032469
PT,array,50,69,66,5,0.5081416999999999,0.10162833999999998
PT,array,50,69,67,5,0.4912755,0.0982551
PT,array,50,69,68,5,0.5006094,0.10012188
PT,array,50,69,69,5,0.5044854,0.10089708
PT,array,50,69,70,5,0.5145828,0.10291656
PT,array,50,69,71,5,0.5160963000000001,0.10321926000000001
PT,array,50,69,72,5,0.5159446,0.10318891999999999
PT,array,50,69,73,5,0.5304377,0.10608754000000001
PT,array,50,69,74,5,0.5214726000000001,0.10429452000000002
PT,array,50,69,75,5,0.5394477,0.10788953999999999
PT,array,50,69,76,5,0.5438964,0.10877927999999999
PT,array,50,69,77,5,0.5259491,0.10518981999999999
PT,array,50,69,78,5,0.5327755,0.10655509999999999
PT,array,50,69,79,5,0.5392627,0.10785254
PT,array,50,69,80,5,0.533317,0.1066634
PT,array,50,69,81,5,0.5272874000000001,0.10545748000000002
PT,array,50,69,82,5,0.529246,0.1058492
PT,array,50,69,83,5,0.5262516,0.10525032000000001
PT,array,50,69,84,5,0.529099,0.10581979999999999
PT,array,50,69,85,5,0.5691442,0.11382884
PT,array,50,69,86,5,0.5400104,0.10800208
PT,array,50,69,87,5,0.5355681999999999,0.10711363999999998
PT,array,50,69,88,5,0.543493,0.1086986
PT,array,50,69,89,5,0.5436513,0.10873026
PT,array,50,69,90,5,0.537992,0.10759840000000001
PT,array,50,69,91,5,0.5293861,0.10587722
PT,array,50,69,92,5,0.5218262,0.10436524
PT,array,50,69,93,5,0.5354106,0.10708211999999999
PT,array,50,69,94,5,0.5317400999999999,0.10634801999999999
PT,array,50,69,95,5,0.5369174,0.10738348
PT,array,50,69,96,5,0.5496008,0.10992016
PT,array,50,69,97,5,0.5386453,0.10772906
PT,array,50,69,98,5,0.5418993,0.10837986
PT,array,50,69,99,5,0.54574,0.109148
PT,array,50,69,100,5,0.548145,0.109629
PT,array,50,69,101,5,0.539311,0.10786219999999999
PT,array,50,69,102,5,0.5499666,0.10999331999999999
PT,array,50,69,103,5,0.5389497000000001,0.10778994000000001
PT,array,50,69,104,5,0.547938,0.10958760000000001
PT,array,50,69,105,5,0.545227,0.1090454
PT,array,50,69,106,5,0.5431592000000001,0.10863184000000001
PT,array,50,69,107,5,0.5337548,0.10675095999999999
PT,array,50,69,108,5,0.545211,0.1090422
PT,array,50,69,109,5,0.5511497999999999,0.11022995999999999
PT,array,50,69,110,5,0.5414087000000001,0.10828174000000002
PT,array,50,69,111,5,0.5498326,0.10996652
PT,array,50,69,112,5,0.5424097,0.10848194
PT,array,50,69,113,5,0.5502686999999999,0.11005373999999998
PT,array,50,69,114,5,0.5484937,0.10969873999999999
PT,array,50,69,115,5,0.5389208,0.10778415999999999
PT,array,50,69,116,5,0.5305234999999999,0.10610469999999998
PT,array,50,69,117,5,0.5416449,0.10832897999999999
PT,array,50,69,118,5,0.5359192,0.10718384
PT,array,50,69,119,5,0.5248573,0.10497145999999999
PT,array,50,69,120,5,0.5366762,0.10733524000000001
PT,array,50,69,121,5,0.5676036,0.11352071999999999
PT,array,50,69,122,5,0.5530436999999999,0.11060873999999998
PT,array,50,69,123,5,0.5388081,0.10776162
PT,array,50,69,124,5,0.5415768,0.10831536
PT,array,50,69,125,5,0.5637525,0.1127505
PT,array,50,69,126,5,0.5416064,0.10832128
PT,array,50,69,127,5,0.5375553,0.10751105999999999
PT,array,50,69,128,5,0.5402893,0.10805785999999999
PT,array,50,69,129,5,0.5311969000000001,0.10623938000000002
PT,array,50,69,130,5,0.5310868,0.10621736
PT,array,50,69,131,5,0.5279134999999999,0.10558269999999999
PT,array,50,69,132,5,0.5575605,0.1115121
PT,array,50,69,133,5,0.5226922,0.10453844000000001
PT,array,50,69,134,5,0.5243301,0.10486602
PT,array,50,69,135,5,0.5246780999999999,0.10493561999999998
PT,array,50,69,136,5,0.5246761,0.10493522
PT,array,50,69,137,5,0.5271075999999999,0.10542151999999998
PT,array,50,69,138,5,0.5494297,0.10988594
PT,array,50,69,139,5,0.5349856000000001,0.10699712000000001
PT,array,50,69,140,5,0.5500519,0.11001038
PT,array,50,69,141,5,0.5402457,0.10804914000000002
PT,array,50,69,142,5,0.5362258,0.10724515999999999
PT,array,50,69,143,5,0.5420904,0.10841808
PT,array,50,69,144,5,0.5374386,0.10748772
PT,array,50,69,145,5,0.5416985,0.1083397
PT,array,50,69,146,5,0.5404406,0.10808812000000001
PT,array,50,69,147,5,0.5920599,0.11841198
PT,array,50,69,148,5,0.531288,0.1062576
PT,array,50,69,149,5,0.5284543,0.10569086000000001
PT,array,50,69,150,5,0.5473557,0.10947114
PT,array,50,69,151,5,0.5265907000000001,0.10531814000000002
PT,array,50,69,152,5,0.5287547,0.10575094
PT,array,50,69,153,5,0.5282487,0.10564974
PT,array,50,69,154,5,0.5278134,0.10556267999999999
PT,array,50,69,155,5,0.5231488,0.10462975999999999
PT,array,50,69,156,5,0.5311313,0.10622625999999999
PT,array,50,69,157,5,0.5237645,0.1047529
PT,array,50,69,158,5,0.5253512,0.10507024000000001
PT,array,50,69,159,5,0.5255017000000001,0.10510034000000001
PT,array,50,69,160,5,0.5382335,0.10764670000000001
PT,array,50,69,161,5,0.5284431,0.10568862000000001
PT,array,50,69,162,5,0.5157727999999999,0.10315455999999998
PT,array,50,69,163,5,0.5370864,0.10741727999999999
PT,array,50,69,164,5,0.5287687,0.10575374
